,id,date,tweet,hashtags,username,place,geo,timezone
219,1364723408433516544,2021-02-25 07:46:30,ok times nearly right article seems grade inflation course trusted make professional judgements,[],loiskitten,,,800
220,1364723284273750024,2021-02-25 07:46:00,sir inflation south dakota,[],bradical31,,,800
221,1364723201918533632,2021-02-25 07:45:41,perform basic calculations including inflation try pretty depressing beforehand expect senators good math anymore,[],jdtechie,,,800
222,1364723157094064129,2021-02-25 07:45:30,gt man living inflation buys bitcoin gt david incorrect rambling reason gt rest us david explanation confusing please simplify gt david research paper,[],ChungusCapital,,,800
223,1364723156779470849,2021-02-25 07:45:30,investing btc want protect tesla usd inflation,"['btc', 'tesla', 'usd']",YrcOtp,,,800
224,1374873604555374592,2021-03-25 07:59:45,propensity spend highly linked source money get money given tends find way savings money earned likely create inflation,[],bordache,,,800
225,1374873565758070785,2021-03-25 07:59:36,yay inflation,[],QueFirulais,,,800
226,1374873551887507456,2021-03-25 07:59:33,love many ppl tweeting racist classist shit like well give money poor black ppl spend money supposed spent point letting sit account gaining interest rate slower rate inflation,[],bettertoenails,,,800
227,1374873501635645440,2021-03-25 07:59:21,belly inflation,[],pumpkinpussi,,,800
228,1374873494320783361,2021-03-25 07:59:19,ah late stage capitalism bane every something existence boy howdy management think pizza cupcakes helps forget making around hour minimum wage kept inflation amp productivity,[],Cra5hTig3r,,,800
229,1374873433058603011,2021-03-25 07:59:05,say raising minimum wage cause inflation bullshit boise min wage portland last checked rent pretty much,[],SierraRae1316,,,800
230,1374873369921777664,2021-03-25 07:58:49,silver bull run inevitable money success successtips markets silvereconomy silver gold metals mining goldmining wealthcreation economy free investment wealth investors inflation finance business savings global financial,"['money', 'success', 'successtips', 'markets', 'silvereconomy', 'silver', 'gold', 'metals', 'mining', 'goldmining', 'wealthcreation', 'economy', 'free', 'investment', 'wealth', 'investors', 'inflation', 'finance', 'business', 'savings', 'global', 'financial']",silverguru22,,,800
231,1374873335453020162,2021-03-25 07:58:41,inflation fears make asset prices rise,[],msfeldstein,,,800
232,1374873312971563009,2021-03-25 07:58:36,chill nothing happening nursing home deaths antifa riots still ongoing jobs us money printing inflation record us debt higher tax border crisis drug amp sex trafficking cartel covid test division cancelling,[],AnotherOne_c011,,,800
233,1374873237696376832,2021-03-25 07:58:18,believe something like though measurement basically impossible note ngdp still way target true regardless depend one thinks inflation ok ngdp target fine,[],AlanMCole,,,800
234,1374872922033164290,2021-03-25 07:57:03,disasterous international trade forecasting supply demand innovation wonder affect inflation purchasing powers,[],Ready2ngage,,,800
235,1374872903561322499,2021-03-25 07:56:58,inflation increases stop lying everything facist,[],sunmoonbuffalo,,,800
236,1374872858472509443,2021-03-25 07:56:48,already fiat inflation eating machine want print money faster yesterday,[],RidgeGarrett,,,800
237,1374872699160379393,2021-03-25 07:56:10,inflation,[],traderzeze,,,800
238,1374872614636675072,2021-03-25 07:55:49,bitcoin also inflation,[],alexjohnward,,,800
239,1374872549453094913,2021-03-25 07:55:34,yippee hyper inflation everyone,[],tgunerman,,,800
240,1374872499624800257,2021-03-25 07:55:22,think cost living increases including crazy food inflation insane rent hikes extraordinary people disability factored budget people cerb made much someone odsp,[],MicheleMcDFox,,,800
241,1374872472797896704,2021-03-25 07:55:16,kink server im threw drawing prompts someone mentioned spherical inflation never drawn seriously gave try turns able go failed timelines makes really easy get weird friends bellykink,['bellykink'],Starbison,,,800
242,1374872405131296770,2021-03-25 07:54:59,inflation,[],traderzeze,,,800
243,1374872259903426560,2021-03-25 07:54:25,way going glimps inflation every house sold another owner ready buy bigger payment,[],TimUpton14,,,800
303,1474530310020747265,2021-12-25 07:59:56,terrific history lesson reminder inflation kind natural calamity,[],mkazin,,,800
304,1474530259517194247,2021-12-25 07:59:43,think posts interactions admirable inspiring work jobs feel sick getting shafted uk gov inflation taxes etc seems never ending,[],SteveWonga0911,,,800
305,1474530205188374535,2021-12-25 07:59:31,oh  love inflation worsening race relations covid cases deaths crime unsafe cities open borders,[],NJheartdoc11,,,800
306,1474530180018356224,2021-12-25 07:59:25,anyone able school iain inflation,[],JaaayTooo,,,800
307,1474530124871651334,2021-12-25 07:59:11,wage growth kept inflation years doubt another warning sign dems,[],lpeter59,,,800
308,1474530073042636800,2021-12-25 07:58:59,son messing around dinner tonight told late get coal christmas also told probably get less coal deserved inflation gave dirty look,['inflation'],hypersonic78,,,800
309,1474529949428195330,2021-12-25 07:58:30,agree paying people causes inflation inflation mean need pay people,[],USSBank,,,800
310,1474529892847034369,2021-12-25 07:58:16,thought said inflation,[],Neovisons,,,800
311,1474529824983207942,2021-12-25 07:58:00,price manipulation inflation,[],LauraBreathing,,,800
312,1474529810261200901,2021-12-25 07:57:56,oe prend  est normal la distance ainsi que  inflation du bitcoin fait que viens dans mes dm,[],NeYaLeCrip,,,800
313,1474529772566949892,2021-12-25 07:57:47,inflation driven opportunistic multi national corporations taking advantage inflation narrative supply chain issue driven economics amp buying amp buying tantamount approval economy well,[],JoshuaJWord,,,800
314,1474529703100764161,2021-12-25 07:57:31,border trump illegal crossings biden  pounds fentanyl stopped border migrant kids ripped families reunited biden pass immi reform amp bbb concerned abt prices inflation border put ur lying mouth,[],DawnBlueberry,,,800
315,1474529698751610880,2021-12-25 07:57:30,looking inflation hedge slow growth btc eth want  money next year ftm sol luna,[],OharaDavies,,,800
316,1474529664185950209,2021-12-25 07:57:22,measurement es objective ceases useful measurement tool booth  inflation,['inflation'],Phildeez7,,,800
317,1474529639032926208,2021-12-25 07:57:16,hehe sweet,[],Purry_Kitten,,,800
318,1474529435114164225,2021-12-25 07:56:27,incorrect leaders countries impose acts decrease rates inflation help economy recover brandon didnt,[],QruitFruit,,,800
319,1474529409507995650,2021-12-25 07:56:21,love,[],Belly_Inflation,,,800
320,1474529376133865473,2021-12-25 07:56:13,inflation transitory pastor,[],JAGriebel,,,800
321,1474529196705779714,2021-12-25 07:55:30,specifically think biden cause inflation please lay,[],ShoppedDickyV,,,800
322,1474529147909148672,2021-12-25 07:55:18,shit biden bills amp policies suck especially afghanistan surrender enticing illegals invasion amp inflation,[],EarlWeeks6,,,800
323,1474528967981948928,2021-12-25 07:54:36,president nothing inflation go back school,[],jigreen70,,,800
324,1474528904547377158,2021-12-25 07:54:20,theta cash tbill new tnt token aiming better stablecoin solving following problems inflation inelasticity diversification main states expansion contraction equilibrium learn mc,['theta'],iamalienlike,,,800
325,1474528836725338112,2021-12-25 07:54:04,hmmm mention lower class homeless even mini home plexes like hong kong benefit liberalsndp trying cater middle class screwed housing economy inflation,[],HotWing77352571,,,800
326,1474528805511385089,2021-12-25 07:53:57,needs credit servicemen killed afghanistan leaving behind billions military equipment driving inflation historic levels letting pandemic rage unnecessary said get control meds,[],SAK1977,,,800
327,1474528799878483970,2021-12-25 07:53:55,inflation crazy  uav still head spinning,[],spacejunkv2,,,800
328,1474528789761826818,2021-12-25 07:53:53,true proof ever increasing poverty lift poverty temporary change tomorrow job numbers good misleading due pandemic amp seen higher wages inflation caused greed top,[],liberal_jamie,,,800
329,1474528649340665857,2021-12-25 07:53:20,gap rich poor growing sterling devalued brexit vote inflation rising may lead fall sterling flight capital businesses london country whole facing economic pressure,[],Imranicus,,,800
330,1474528601156595712,2021-12-25 07:53:08,inflation open borders merry christmas present democrats,[],MorySchwartz,,,800
331,1474528596173729797,2021-12-25 07:53:07,grade inflation everywhere,[],suzylebo,,,800
332,1474528488954683396,2021-12-25 07:52:41,investors throw cash etf inflation name carbon neutral crypto spot etfs launch canada another bitcoin futures etf bites dust bitwise bullish pure bitcoin etf dropping futures filing,[],MontyHenry1,,,800
333,1474528424551239681,2021-12-25 07:52:26,lower wages higher immigration higher inflation means necessary,[],bruce99340413,,,800
334,1474528359497363462,2021-12-25 07:52:10,christmas needs cancelled covid years babe able pay credit cards inflation,[],twunktrap,,,800
335,1474528313540554754,2021-12-25 07:52:00,relying billionaire understand people go pitiful benefits zero hour contracts sick pay abused whilst working hospitality nhs inflation raising national insurance contributions plus sky high gas electricity prices,[],mywonderfulbest,,,800
336,1474528250667974661,2021-12-25 07:51:45,class help crap biden mounting inflation highest years unsecured borders covid amp ing unabated high gas amp energy prices uptick crime smash amp grab thefts food prices supply chain issues,[],Peyton26804644,,,800
337,1474528196338991107,2021-12-25 07:51:32,rent rises yet measured filter higher services inflation ing months viawsj,[],garrettjblack,,,800
338,1474528087534673929,2021-12-25 07:51:06,biden christmas gift america inflation debt recession build back bankrupt turns another major failure joe biden nancy pelosi read,[],RightSpeaknet,,,800
339,1474528065401274377,2021-12-25 07:51:00,st quarter end ole joe qb thrown pick southern border vp pick inflation crime respect enemies amp higher energy costs quarters left bad news back qb kamala worse ole joe,[],tbordelon225,,,800
340,1474528056056299521,2021-12-25 07:50:58,prosperity cards stacked deck squeezing us  inflation price gouging things need live consumers labor costs body amp mind exceeding hrs day employees dystopia,[],benjamminweed,,,800
341,1474528052113780739,2021-12-25 07:50:57,anything underlying demand weak many places say demand cars china prior chip shortages one considers missing pent demand supply driven inflation making people think economies overheated really,[],claudes24060374,,,800
342,1386107601524559872,2021-04-25 07:59:39,sugar high comes mass amounts liquidity pumped economy dumb ass politicians inflation already,[],GRIP2013,,,800
343,1386107537875931140,2021-04-25 07:59:24,ahh think misunderstood initial post intended response justification reducing capital gains taxes account inflation economist agree longer explanation good luck campaign,[],RecheckN,,,800
344,1386107536558985216,2021-04-25 07:59:24,oliveoil lubricant take inflation deep inside,['oliveoil'],rokkosanto,,,800
345,1386107388474761218,2021-04-25 07:58:48,effects usd inflation interest rates factored greenspan put gt tech bubble look chart production still going new free trade policies changed plus wars decline preceded wars,[],PopularLiberty_,,,800
346,1386107222120226818,2021-04-25 07:58:09,hope everyone holding money bank knows currency inflation,[],Kevin5Garcia01,,,800
347,1386107044738912256,2021-04-25 07:57:26,keep savings monetary inflation definition stealing savings,[],DefencePirc,,,800
348,1386106973066760200,2021-04-25 07:57:09,dont think beta test net good way measure though know saying see im definitely voting either lower abolish flr inflation model little much,[],BabaCugsworth,,,800
349,1386106912543027202,2021-04-25 07:56:55,look like dollar biggest spike sideways profit corps reflection dollar devaluation hyperlike inflation,[],charlessegal14,,,800
350,1386106804933890048,2021-04-25 07:56:29,xrp mmunity xrp inflation goal time xrptothemoon,"['xrp', 'xrpcommmunity', 'xrptothemoon']",CryptoGrandmast,,,800
351,1386106619885457412,2021-04-25 07:55:45,biden wants limit us lbs red meat one hamburger per month way make red meat unaffordable expect shortages massive inflation,[],MichaelTruGrit,,,800
352,1386106550767456256,2021-04-25 07:55:28,example nominal gain real gain adjusted inflation federal taxes owed counting amts owed state,[],nle_golf,,,800
353,1386106430382657543,2021-04-25 07:55:00,inflation,[],MoatlessCapital,,,800
354,1386106380856270857,2021-04-25 07:54:48,tiger force created public money control inflation help civil administration corona epidemic far one seen tiger force action atifrauf,[],Muhamma96360188,,,800
355,1386106378834440198,2021-04-25 07:54:47,deceptive remember told grow interest thought stay grows indexation inflation,[],hxctropius,,,800
356,1386106344462237705,2021-04-25 07:54:39,inflation si retaaa,[],RedDrexi,,,800
357,1386106339072483328,2021-04-25 07:54:38,hilarious remember inflation dear citizen,['inflation'],RenegadeBankstr,,,800
358,1386106290707988482,2021-04-25 07:54:26,seems inflation catching conversions earlier rice bag rs liberals must happy growth,[],madrasmanaar,,,800
359,1386106201264607236,2021-04-25 07:54:05,primarily   capital gains adjusted inflation say buy cash  years later sell  annual inflation period federal tax rate nominal basis real basis,[],nle_golf,,,800
360,1408213339587584002,2021-06-25 07:59:58,increase due inflation written law,[],mmkayrulz,,,800
361,1408213308922994692,2021-06-25 07:59:50,aarp report retail drug prices continued rise faster inflation pandemic analysis shows medicare part spent nearly billion top brand name drugs due price increases exceeded general inflation rate,[],PhoenixTVUSA,,,800
362,1408213282427711490,2021-06-25 07:59:44,economy seg emergingmarkets inflation iran weak economy semiconductors shortfall amp pricing stretched amp delayed supplychains china droughts amp grains shortfall usd positioning amp fed activity eft asia econtwitter fintwit inflation,"['economy', 'emergingmarkets', 'iran', 'semiconductors', 'supplychains', 'china', 'grains', 'usd', 'fed', 'eft', 'asia', 'econtwitter', 'fintwit', 'inflation']",markfny,,,800
363,1408213242695061509,2021-06-25 07:59:35,sounds money soon evry system hype inflation steps away thats joice part losing winner,[],migafreeman,,,800
364,1408213165104582665,2021-06-25 07:59:16,poll percent believe inflation main economic concern americans topping taxes unemployment president trump sid best biden destroy economy,[],Markmey96268997,,,800
365,1408213135941636104,2021-06-25 07:59:09,fed always bond market many believe hell breaks loose couple years interest rates explode inflation beginning experience,[],hypersonic78,,,800
366,1408212966512660480,2021-06-25 07:58:29,lower tax inflation tax lol,[],RWong1975,,,800
367,1408212852054261760,2021-06-25 07:58:01,like inflation control geniuses try quell buy adding even money economy diluting value even,[],boozifer99,,,800
368,1408212789102063616,2021-06-25 07:57:46,current inflation monetary phenomenon either really quite obvious bother looking inflation ing things like shipping bottlenecks obviously monetary,[],Rheiji1,,,800
369,1408212750128590851,2021-06-25 07:57:37,good read behind recent rise core inflation via san francisco fed,[],MichaelGoodwell,,,800
370,1408212664682266631,2021-06-25 07:57:17,cea kv subramanian expects food inflation ease unlock good monsoon,[],newsx24channel,,,800
371,1408212618049843203,2021-06-25 07:57:06,us market infrastructure deal funny market sees positive deal keeps shrinking size boe left things per flagging inflation yield usd oil higher metals lower markets investing trading asx stockmarkets stocks,"['markets', 'investing', 'trading', 'asx', 'stockmarkets', 'stocks']",EquityAus,,,800
372,1408212577142730755,2021-06-25 07:56:56,inflation covid recover reason inflation rate expected taxes president biden tax plan increase taxes making  top panies paying fare share unemployment rate month month america americans,[],CliffUehara,,,800
373,1408212546964889601,2021-06-25 07:56:49,great piece inflation apmacro,['apmacro'],MsTracyMiller,,,800
374,1408212546469842948,2021-06-25 07:56:49,like said inflation high taxes problem raising minimum wage anything create inflation near future solution get degree get job move fast able spanish imigrant rest,[],SpaceMonkey69_,,,800
375,1408212538764976134,2021-06-25 07:56:47,rising cost living stagnant wages inflation amp debt get everything everyone wants okay afford,[],AlexSan22520328,,,800
376,1441553014850949122,2021-09-25 07:59:56,costco nike fedex warning inflation set hit consumerscnbc cost nke fdx,['inflation'],BrianTycangco,,,800
377,1441552988179349504,2021-09-25 07:59:49,embracing pedantic side moment say may great example linguistic inflation,[],AlextheZee,,,800
378,1441552927211069441,2021-09-25 07:59:35,imagine blaming biden inflation,[],LevityNYC,,,800
379,1441552768175648769,2021-09-25 07:58:57,tell inflation rates protecting gains still means walking away better defi risky helping risk,[],InsurAce_io,,,800
380,1441552607051321347,2021-09-25 07:58:18,say inflation around since interest rate usdc,[],Ivoteformyself,,,800
381,1441552594833448966,2021-09-25 07:58:16,work hard lose money inflation get habit investing month  millionaire time click learn exactly invest aff,[],0xTW_,,,800
382,1441552592778059778,2021-09-25 07:58:15,savings accounts lt annual returns inflation also takes money start investing investing beat inflation investing patience builds wealth time investing fuels early retirement investing makes money work,[],0xTW_,,,800
383,1441552567092273152,2021-09-25 07:58:09,inflation rising naturally pandemic starting slow econmoists think long term issue literally name one president recent years accidentally drone striked civilians border great,[],Kenobi_San_,,,800
384,1441552481205555200,2021-09-25 07:57:48,hulk toss bear soon inflation run wild,[],Gold_Gravy,,,800
385,1441552367825002496,2021-09-25 07:57:21,shortly small group turkish academics began publishing findings inflation late last year data began reflect many turks already suspected prices rising twice fast government claimed ftaylajean,[],A_Reader_FT,,,800
386,1441552328633561095,2021-09-25 07:57:12,joe biden overspending causing inflation making prices everything go mention mess made afghanistan totally unnecessary mention barely finish sentence without screwing unfit duty,[],jjl290,,,800
387,1441552120856170500,2021-09-25 07:56:23,given building skyscrapers bridges etc cheaper vs even adjusting inflation really much better seems plausible,[],neipate96,,,800
388,1441551995840630784,2021-09-25 07:55:53,supply chain disruptions apparent desire world governments embark endless spending sprees keeping inflation concerns front center investors precious metals week review september th bullionpmi wir,"['bullionpmi', 'wir']",pmi_ky,,,800
389,1441551782430195717,2021-09-25 07:55:02,nibble away sth slowly reduce something even inflation low nibbles away people savings reducing value considerably several years,[],VocabularyNew,,,800
390,1441551461024927744,2021-09-25 07:53:45,inflation temporary prices leveling,[],DoubleGee07,,,800
391,1441551072124829700,2021-09-25 07:52:12,nations literally steal daily basis via inflation wake,[],gooniebrad,,,800
392,1441551026415226887,2021-09-25 07:52:02,brilliant way break inflation jack rates fed knows suicide mission anyone guess ends likely ton pain wheelbarrows full cash buy bread hobos riding trains,[],ShakaWarspite,,,800
393,1441550999680864258,2021-09-25 07:51:55,arizonaaudit joe biden fucking moron change mind fuckbiden gasprices inflation bordercrises afghanistandebacle middleeastcrises bidenremorse impeachbiden covidcrises deltavariant violenceinbluecities trumpwon bidencheated bidenisaclown,"['arizonaaudit', 'fuckbiden', 'gasprices', 'inflation', 'bordercrises', 'afghanistandebacle', 'middleeastcrises', 'bidenremorse', 'impeachbiden', 'covidcrises', 'deltavariant', 'violenceinbluecities', 'trumpwon', 'bidencheated', 'bidenisaclown']",FuckJoeBiden,,,800
394,1441550728573693952,2021-09-25 07:50:51,es incumbent executive amp treasury make debts good either pay tax es debt covered likely print money cover course causes inflation amp devaluation dollar,[],UilleccDubh,,,800
395,1441550723972538371,2021-09-25 07:50:49,heck almost generous lol low rate amp inflation negative return,[],up2bKrzy,,,800
396,1441550670964920320,2021-09-25 07:50:37,see rd th th th th like fish story grows  keeps growing never stops stinking proud biden enjoy inflation losers,[],StevenCThompso7,,,800
397,1441550653508268032,2021-09-25 07:50:33,stupid inflation,[],zombiealbum,,,800
398,1441550533521600517,2021-09-25 07:50:04,organizational debt due title inflation since mon trope titles cheapest thing give employees silent killer,[],nikillinit,,,800
399,1441550456086351876,2021-09-25 07:49:46,make big difference vote sad situation see families kids facing eviction caring people politicians rents expensive corporations need pay workers hour keep inflation,[],RosalindaDCast1,,,800
400,1441550444891869186,2021-09-25 07:49:43,anything literally anything gone good right good biden one crisis shit show another spent trillion crime inflation invasion border holy shit man,[],HiddenOG,,,800
401,1441550390588153862,2021-09-25 07:49:30,linked paper inflation mentioned bygeneraltheorist best amp funniest economics paper read quite rudd author leads quote dashiell hammett amp footnote adorable opening bullet points made cheer,['economics'],jteelms,,,800
402,1441550355385438208,2021-09-25 07:49:22,weird problem obviously people payed enough pay much inflation happens think es wages probably adjusted depending standard living area places need hour others get away less,[],Sneakman3,,,800
403,1463658678783864832,2021-11-25 07:59:57,imagine thinking democrats legislation already gone effect let alone caused inflation rise year,[],thenextvinnie,,,800
404,1463658667308367872,2021-11-25 07:59:54, storm rider official page nov pm heated protests southern spain metalworkers city  diz expanded protest efforts demand higher wages line rapid national inflation around workers began indefinite,[],enrique14301738,,,800
405,1463658643216289795,2021-11-25 07:59:48,daughter tooth fell naturally threw american flag blanket amp went put bill pillow woke needless say terrified tales currency inflation crypto federalreserve tezos,"['crypto', 'federalreserve', 'tezos']",Davis_AlexD,,,800
406,1463658630897717248,2021-11-25 07:59:45,know inflation us thing,[],32pjgPdO9OGaxXO,,,800
407,1463658622488133639,2021-11-25 07:59:43,obviously members congress care voters suffer inflation get reelected,[],gunneybones1,,,800
408,1463658591152390152,2021-11-25 07:59:36,bitcoin fights inflation inflation rising teaching invest earn cryptocurrency bitcoin precise making passive  reach via dm interested learning cryptocurrencies,[],alexpetar_,,,800
409,1463658580339576839,2021-11-25 07:59:33,interesting look aggregation problem price indices overall index inflation quoted headlines may bear little resemblance price changes ponent level,[],RomanchukBrian,,,800
410,1463658579869589505,2021-11-25 07:59:33,inflation invisible beast like lies central banks,[],Iamanirudhsethi,,,800
411,1463658570545868803,2021-11-25 07:59:31,right es governments printing money devaluing existing dollars system greedy bastards,[],2140btc,,,800
412,1463658550471925763,2021-11-25 07:59:26,inflation,[],fi_nordic,,,800
413,1463658512311996420,2021-11-25 07:59:17,inflation us happening alarmed americans,[],safic_alexander,,,800
414,1463658475431493634,2021-11-25 07:59:08,gallon congratulations rampant inflation,[],501c3Sports,,,800
415,1463658458927046674,2021-11-25 07:59:04,joe biden spending thanksgiving billionaires house americans suffer effects inflation expensive thanksgiving history thought fir working class,[],JoseFer58121921,,,800
416,1463658458805374979,2021-11-25 07:59:04,inflation great debters go properly leveraged,[],ogmathteach,,,800
417,1463658429717925897,2021-11-25 07:58:57,yea happy tp turkey back stock rest entire supply chain follow suit good news inflation folks worry rest things available price basic needs,[],salteespitoon,,,800
418,1463658422889586690,2021-11-25 07:58:56,carbon tax nothing current inflation example represents cents increase gas starting january st hardly inflationary,[],macrurdn,,,800
419,1463658392149544960,2021-11-25 07:58:48,erdo gambles economy amid protests rocketing inflation turkey,[],WaYs2rOcK,,,800
420,1463658384847163394,2021-11-25 07:58:47,media thing biden beto biden cut childhood poverty half got infrastructure bill passed vaccines free available low unemployment created million jobs wages msm inflation,[],TexasforBeto1,,,800
476,1419084970040061955,2021-07-25 07:59:56,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800
477,1419084865689903104,2021-07-25 07:59:31,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800
478,1419084809603883008,2021-07-25 07:59:18,dollar store accounting inflation,[],kjsigmund,,,800
479,1419084795775234048,2021-07-25 07:59:15,yup agree stop lying ur town hall lied many times first said crime went said inflation happening even tho barley afford gas want country well fix border cost,[],Lookatmenow1989,,,800
480,1419084754238988290,2021-07-25 07:59:05,inflation check panies raising prices,[],JR4MAGA,,,800
481,1419084554040606722,2021-07-25 07:58:17,democrats wasting tax dollars trillions taxes need go higher let count inflation gas food,[],jackshahbazian,,,800
482,1419084503453106179,2021-07-25 07:58:05,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800
483,1419084456233775110,2021-07-25 07:57:54,bitcoin inflation uncontrollable governments eeuu,"['bitcoin', 'eeuu']",Ronmer59276968,,,800
484,1419084410977234955,2021-07-25 07:57:43,die  der gr nen decken gerade die inflation im lebensmittelbereich ab,[],markusschmalzri,,,800
485,1419084391192555522,2021-07-25 07:57:38,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800
486,1419084368308359168,2021-07-25 07:57:33,btc ethereum gold solution inflation,"['btc', 'ethereum', 'gold']",lokman547,,,800
487,1419084165207764998,2021-07-25 07:56:44, maine lb lobster minus inflation,[],JackHeitch,,,800
488,1419084072580616197,2021-07-25 07:56:22,please watch tips generally good leading indicator pm course inflation expectations tips moving strongly recent days suggesting imminent turn pm,[],vm1953,,,800
489,1419084022978945028,2021-07-25 07:56:11,yeaaaa fistbump especially see seen sudden inflation numerous people claiming alts different personalities help feel people trend feels cool edgy different,[],Zedplex1,,,800
490,1419083963893784576,2021-07-25 07:55:56,yeah think see inflation going value dollar going gas food prices going idiot stop trusting guy people,[],Christo55651232,,,800
491,1419083830133026818,2021-07-25 07:55:25,transitory inflation,[],rkelly723,,,800
492,1419083521893744649,2021-07-25 07:54:11,contract care new investors pays inflation stakers hex sure earlier stakes gotten shares stakes vs usd usually like everything guy paid less,[],TurnCrypto,,,800
493,1419083497466220546,2021-07-25 07:54:05,minimum wage yield cheesecake factory lunch inflation always catches rise wages go hand hand minimum wage countrywide turn minimum wage nyc ca etc cycle never end small businesses obliterated,[],Ryan42089090,,,800
494,1430318979868934144,2021-08-25 07:59:53,heartbreaking stories afghanistan amp also havepotus poll slipping amp inflation yay kennedy tonight  darksecretplacerochelleritchiekristinbtatecombatflipflopstombevanrcpjonathanhoenig pet pt onfoxbusiness,"['afghanistan', 'inflation', 'kennedy']",KennedyNation,,,800
495,1430318916367233027,2021-08-25 07:59:38,inflation,[],sloppylew,,,800
496,1430318830409195520,2021-08-25 07:59:17,plus gas inflation open borders stranded americans afghanistan shutting domestic oil asking opec pump yeah bang job far sleepy joe,[],goleary1369,,,800
497,1430318823907995650,2021-08-25 07:59:16,absolutely agree pandemic like war wars inflationary disrupted everything early innings pandemic solved amp forgotten inflation persist,[],x2IndSpeculator,,,800
498,1430318668915818506,2021-08-25 07:58:39,hope everyone put piece shit selected president happy stranded afghanistan wide open border covid infected illegals inflation wages says raise corp taxs simply dump consumer pure economics failure go joe,[],LurkBat,,,800
499,1430318583737901059,2021-08-25 07:58:19,independents moderate reps dems thought even obviously senescent old man better trump people see covid care president see results joe decisions eg border inflation biggest international embarrassment since iran,[],chachi6775,,,800
500,1430318497192718337,2021-08-25 07:57:58,bernie inflation kills us,[],sparta_fl1,,,800
501,1430318434982711298,2021-08-25 07:57:43,passes fed finances doubling qe usd bust elections amp lower afterwards double digit inflation pretty much government insanity,[],TOzgokmen,,,800
502,1430318428716339200,2021-08-25 07:57:42,inflation food shortages sure prepared,[],richiegogo,,,800
503,1430318358172475394,2021-08-25 07:57:25,one reason increasingly deflation potential inflation effects fade six months ago february something easily forgotten never anything nuisance instead charts,[],JeffSnider_AIP,,,800
504,1430318333123985410,2021-08-25 07:57:19,listen everymacrovoices podcast one clint cox anddrpippam must pippa always makes things clear early ton things recently inflation digital currencies defi revolution,[],1ahmedh1,,,800
505,1430318322063527939,2021-08-25 07:57:16,want another reason care vaccine inequality contributes inflation unvaccinated manufacturing countries like vietnam forced shut factories unable meet demand vaccinated world,[],JonathanEmont,,,800
506,1430318225766502402,2021-08-25 07:56:53,national debt printing money think national debt primary driver inflation,[],not_that_Q,,,800
507,1430318211589939208,2021-08-25 07:56:50,inmates use ramen money causing inflation jails,[],mikecoonomics,,,800
508,1430318202492358659,2021-08-25 07:56:48,wrong workers families going pay one way another likely though inflation business passing higher taxes consumers wait uproar people learn ending step cost basis inherited assets cost,[],Husky_Fan_335,,,800
509,1430318158213271553,2021-08-25 07:56:37,  construction manufacturing push wage inflation bbg,[],LiveSquawk,,,800
510,1430318102923956226,2021-08-25 07:56:24,pays big small business return raise prices return inflation inflation poor middle class indirect tax es,[],sparta_fl1,,,800
511,1430317967766695936,2021-08-25 07:55:52,thrilled find sq foot house current low interest rates high inflation interest rates rise may case hate see many people lose homes like,[],TheVelourFog33,,,800
512,1430317912254996484,2021-08-25 07:55:38,brexit issue though supply chains wrecked covid plenty shortages inflation  know guys point seen replies like plaut realize global pandemic,[],RobbieAbraham00,,,800
513,1430317727986634753,2021-08-25 07:54:55,much hidden tax feds say need another trillion erodes savings money print less worth yes always inflation matter fast rises live every day pany,[],Freethinker__1,,,800
514,1430317660919709700,2021-08-25 07:54:39,weird people care inflation es buying cars toys stuff es feeding families unbelievably cruel,[],okprogressnow,,,800
515,1430317633455497216,2021-08-25 07:54:32,true printing money thin air creates inflation look educated,[],LegionGames2076,,,800
516,1430317525364060161,2021-08-25 07:54:06,libtard carbon tax everything needed live sparks inflation slowly makes everyone poor,[],Chris91138742,,,800
517,1430317382778695683,2021-08-25 07:53:32,people blame oil gauge rather fix car blame somebody else car blows problem warning people love tesla elon overpriced stock market inflation coming,[],mid_capital,,,800
518,1430317364017520645,2021-08-25 07:53:28,biden wants americans spread vaccinations open borders inflation hi taxes crime thru roof socialist rollout titled infrastructure plan leaving americans stranded foreign land amp cowardiceness action decision time biden resign country,[],GhandhiUSA,,,800
519,1430317330299555840,2021-08-25 07:53:20,ran inflation calculator wow like today,[],dollarstorepope,,,800
520,1430317297676308484,2021-08-25 07:53:12,yet republicans blame inflation biden see irony,[],PrimeTym21,,,800
521,1430317254479171586,2021-08-25 07:53:02,mon think desired annual retirement  percentage current  factors lifespan inflation medical costs affect future retirement ,[],becuinvestments,,,800
522,1430317225567690754,2021-08-25 07:52:55,biden getting endless expensive war deaths money well trump talked nothing like usually border crisis ongoing inflation due covid supply chain issue oil line hacks crime wave started trump continues,[],Johninslo1,,,800
523,1430317204789211140,2021-08-25 07:52:50,say inflation due biden also make statement trump horrible job numbers,[],PrimeTym21,,,800
524,1430317157380882434,2021-08-25 07:52:38,solutions immigration inflation covid vaccine resistance masks schools afghanistan economy evictions much harder  solutions blame others point fingers spew party rhetoric,[],bronxbaby4u,,,800
