,id,date,tweet,hashtags,username,place,geo,timezone,parse_tweet
156,1364725474220417025,2021-02-25 07:54:43,congress rule debates media scams corruption violence terror inflation bjp rule modis education smriti iranis certificate beef humein chahiye azaadi poor farmers eating pizza enjoying massage cricket stadium names,[],I_Am_Raj_Nair,,,800,congress rule debate medium scam corruption violence terror inflation bjp rule modis education smriti iranis certificate beef humein chahiye azaadi poor farmer eat pizza enjoy massage cricket stadium name
157,1364725418440331264,2021-02-25 07:54:29,senator familiar concept inflation,[],r4d1n,,,800,senator familiar concept inflation
158,1364725378774929420,2021-02-25 07:54:20,gdp bro inflation rate exchange rate unemployment rate lending rate starters natural resources wealth like talented working craft get far,[],zaman_ijaz,,,800,gdp bro inflation rate exchange rate unemployment rate lending rate starter natural resource wealth like talented work craft get far
159,1364725376019279877,2021-02-25 07:54:19,today show withjacobgoldstein thought decades govt careful much borrowed rates go inflation kick point past thinking changed,[],mdc,,,800,today show withjacobgoldstein think decade govt careful much borrow rate go inflation kick point past thinking change
160,1364725288182112263,2021-02-25 07:53:58,inflation fears take back seat bank canada puts focus jobs recovery covid markets,"['covid19', 'markets']",MatthewDyck22,,,800,inflation fear take back seat bank canada put focus job recovery covid market
161,1364725251591012356,2021-02-25 07:53:50,remember time chickens got us mint printed tons money believe look cock inflation,[],TropicaIfire,,,800,remember time chicken get we mint print ton money believe look cock inflation
162,1364725244402020354,2021-02-25 07:53:48,think conceptually least setting minimum wage percentage state median wage say indexing inflation makes sense,[],JamesSurowiecki,,,800,think conceptually least set minimum wage percentage state median wage say index inflation make sense
163,1364725173178441736,2021-02-25 07:53:31,clearly unaware concept inflation senator john thune everybody,[],BornEricG,,,800,clearly unaware concept inflation senator john thune everybody
164,1364725160033443840,2021-02-25 07:53:28,lolol maybe eli measuring discontinued measures cash economy measures savings deposits amp mutual funds still valuable forecasts inflation,[],unbanksyETH,,,800,lolol maybe eli measure discontinued measure cash economy measure saving deposit amp mutual fund still valuable forecast inflation
165,1364725125761884162,2021-02-25 07:53:20,know whether laugh hysterically cry futility fed chair jerome powell says money printing lead inflation,[],Gershon64932392,,,800,know whether laugh hysterically cry futility fed chair jerome powell say money print lead inflation
166,1364725020593954816,2021-02-25 07:52:54,inflation increases united nations food amp agriculture organization said global meat prices january climbed fourth straight month since dec corn futures chicago risen soybeans,[],Gephart_Jeff,,,800,inflation increase united nations food amp agriculture organization say global meat price january climb fourth straight month since dec corn future chicago risen soybeans
167,1364724997797916673,2021-02-25 07:52:49,shorts support fund things go right covering one good whiffs inflation bad news item pretty messy stress deal,[],lerwill_t,,,800,short support fund thing go right cover one good whiff inflation bad news item pretty messy stress deal
168,1364724973177171968,2021-02-25 07:52:43,commodities price surge raises fears overshoot inflation hedging bets pour fuel sector rally prices corn copper oil ft,[],sndwky,,,800,commodity price surge raise fear overshoot inflation hedge bet pour fuel sector rally price corn copper oil ft
169,1364724952444907526,2021-02-25 07:52:38,senator know inflation works,[],22030Fairfax,,,800,senator know inflation work
170,1364724930751975427,2021-02-25 07:52:33,supply siders like fed governors wayne angell manley johnson suggested modity prices exchange rates yield curves warnings incipient inflation fed temper think new discovery still worth watching,[],AlanReynoldsEcn,,,800,supply sider like fed governor wayne angell manley johnson suggest modity price exchange rate yield curve warning incipient inflation fed temper think new discovery still worth watch
171,1364724928205979650,2021-02-25 07:52:32,understanding relationship inflation oil price shock thanks recovery subsidies pms however exchange rate pass spare us oil market bearish oil inflation nigeria pms,"['oil', 'inflation', 'nigeria', 'pms']",Tope_Omosuyi,,,800,understand relationship inflation oil price shock thank recovery subsidy pms however exchange rate pass spare we oil market bearish oil inflation nigeria pm
172,1364724815144382467,2021-02-25 07:52:05,explaining wage increases hurt businesses without factoring inflation brain worm shit,[],jawn_iver,,,800,explain wage increase hurt business without factor inflation brain worm shit
173,1364724790012112898,2021-02-25 07:51:59,main recurring argument raising minimum wage really seems really understand inflation,[],TweetyCanuck,,,800,main recur argument raise minimum wage really seem really understand inflation
174,1364724744352915456,2021-02-25 07:51:49,goldmans stupid commodities growth surging oh inflation modest macro inflation ezerohedge,"['macro', 'inflation', 'fixedincome']",SeeThePivot,,,800,goldman stupid commodity growth surge oh inflation modest macro inflation ezerohedge
175,1364724721477066754,2021-02-25 07:51:43,australia private sector reaps billion bonus fears inflation might start get outta control,[],muz1238,,,800,australia private sector reap billion bonus fear inflation might start get outta control
176,1364724717450485761,2021-02-25 07:51:42,bitch look concept inflation,[],sheapforwheet,,,800,bitch look concept inflation
177,1364724709242322944,2021-02-25 07:51:40,remember time sonic fans artificially raised price dollar true look sonic inflation,[],LiteraIIyNeon,,,800,remember time sonic fan artificially raise price dollar true look sonic inflation
178,1364724703806566407,2021-02-25 07:51:39,pov blinded hating poor people forgot inflation exists,[],Alex4Rep,,,800,pov blind hate poor people forget inflation exist
179,1364724688493010947,2021-02-25 07:51:35,political theatre min wage means sandwich costs gain nothing driving inflation small businesses pay hs students living home hour part time work,[],NotWorking77,,,800,political theatre min wage mean sandwich cost gain nothing drive inflation small business pay hs student live home hour part time work
180,1364724623061839874,2021-02-25 07:51:20,think depends transition managed relatively gradual heavily focused automation production impact relatively neutral change forced occur quickly due geopolitics etc inflation far likely,[],AvidCommentator,,,800,think depend transition manage relatively gradual heavily focused automation production impact relatively neutral change force occur quickly due geopolitic etc inflation far likely
181,1364724568917614593,2021-02-25 07:51:07,dow closes near powell reinforces inflation message dc,['dc'],candidate7153,,,800,dow close near powell reinforce inflation message dc
182,1364724555537780736,2021-02-25 07:51:04,agree kept cost living inflation years minimum wage close hour keep peeps like mitchie elaine bezos fuckerberg rest uber wealthy,[],WordsDawn,,,800,agree keep cost live inflation year minimum wage close hour keep peep like mitchie elaine bezos fuckerberg rest uber wealthy
183,1364724505713668096,2021-02-25 07:50:52,school choice socioeconomic backgrounds amp races allowing parents ensure best education possible great equalizer spend  per student yr gov schools unreal inflation last yrs competition healthy across society makes everyone better,[],rational_please,,,800,school choice socioeconomic background amp race allow parent ensure good education possible great equalizer spend   per student yr gov school unreal inflation last yrs competition healthy across society make everyone well
184,1364724492405116929,2021-02-25 07:50:49,cool man heard inflation,[],stacher,,,800,cool man hear inflation
185,1364724469592428544,2021-02-25 07:50:43,bigger inflation,[],macshlibber,,,800,big inflation
186,1364724441972891651,2021-02-25 07:50:36,say without context inflation cost living real dumb hog turds americans believe sentiment,[],SoloMonk256,,,800,say without context inflation cost live real dumb hog turd americans believe sentiment
187,1364724403305545729,2021-02-25 07:50:27,good joke beta jb petrol prices increase hote hai tb inflation bhi barhti hai nonsense,[],NJ24989405,,,800,good joke beta jb petrol price increase hote hai tb inflation bhi barhti hai nonsense
188,1364724398687723526,2021-02-25 07:50:26,years since making hour federal minimum wage higher afford pay employees minimum wage still inflation years bad business model,[],voidbrady,,,800,year since make hour federal minimum wage high afford pay employee minimum wage still inflation year bad business model
189,1364724396909281280,2021-02-25 07:50:26,telling us made  like gave damn inflation still making,[],Squisite1,,,800,tell we make   like give damn inflation still make
190,1364724349752770563,2021-02-25 07:50:14,idea inflation purely intellectual entire generation moss eco asks toddlers even know interest rate,[],opinion,,,800,idea inflation purely intellectual entire generation moss eco ask toddler even know interest rate
191,1364724325916565504,2021-02-25 07:50:09,finance bill check inflation nigeria minister,[],daily_nigerian,,,800,finance bill check inflation nigeria minister
192,1364724263052333058,2021-02-25 07:49:54,either thinks stupid know inflation historic cost living really stupid sounds,[],lindashoare,,,800,either think stupid know inflation historic cost live really stupid sound
193,1364724249479512067,2021-02-25 07:49:51,inflation exists suits republicans,[],deliciousboot,,,800,inflation exist suit republican
194,1364724218202628098,2021-02-25 07:49:43,roughly years later first job fry cook paid hr thankfully inflation increase cost living since,[],Ransombr,,,800,roughly year later first job fry cook pay hr thankfully inflation increase cost living since
195,1364724039235813376,2021-02-25 07:49:00,help wonder powell regrets throwing little cold water market morning given today trading multiple chances tell everyone money spigots remain wide open inflation wrong message,[],StealthQE4,,,800,help wonder powell regret throw little cold water market morning give today trade multiple chance tell everyone money spigot remain wide open inflation wrong message
196,1364724036127780866,2021-02-25 07:49:00,statistics canada hastily revises inflation higher concerns methodology,[],LevitasConsult1,,,800,statistic canada hastily revise inflation high concern methodology
197,1364724025294004225,2021-02-25 07:48:57,greenback generally weaker across board losing steam versus nzd supported rbnz bulls weaker labor market fed indecision inflation fears merge clip optimistic bulls confident stronger economy months ahead trading,"['fed', 'trading']",CryptoAltum,,,800,greenback generally weak across board lose steam versus nzd support rbnz bull weak labor market fed indecision inflation fear merge clip optimistic bull confident strong economy month ahead trade
198,1364724018083889153,2021-02-25 07:48:55,something tells inflation rise,[],JackieOLoveMe,,,800,something tell inflation rise
199,1364724007866535937,2021-02-25 07:48:53,obamacare american people needs expanded help american people minimum wage american people really minimum wage kept inflation get program negativenellie,['negativenellie'],NSetnan,,,800,obamacare american people need expand help american people minimum wage american people really minimum wage keep inflation get program negativenellie
200,1364724002665734145,2021-02-25 07:48:52,velocity money increasing velocity circulation indicator transactions individuals occurring frequently high velocity indicates high degree inflation,[],MoonshineOTR,,,800,velocity money increase velocity circulation indicator transaction individual occur frequently high velocity indicate high degree inflation
201,1364723982273028099,2021-02-25 07:48:47,old look inflation cost living increase,[],ajvgriff1987,,,800,old look inflation cost living increase
202,1364723976166113287,2021-02-25 07:48:45,called inflation moron,[],r1chard07__,,,800,call inflation moron
203,1364723872646402051,2021-02-25 07:48:21,til inflation exist calculate see dipshit,[],Worthless_Bums,,,800,til inflation exist calculate see dipshit
204,1364723847807737858,2021-02-25 07:48:15,inflation ever hear rise cost living ever hear stop mendacity know lying,[],Ajijaakwe,,,800,inflation ever hear rise cost live ever hear stop mendacity know lie
205,1364723844523638788,2021-02-25 07:48:14,look guy understanding inflation today dollars hr like hr,[],Athryn,,,800,look guy understand inflation today dollar hr like hr
206,1364723820066705408,2021-02-25 07:48:08,started working minimum wage hr adjusted inflation born earning hr say earning equivalent hr okay senator owning free,[],Rockwell_Jamie,,,800,start work minimum wage hr adjust inflation bear earn hr say earn equivalent hr okay senator own free
207,1364723780455591936,2021-02-25 07:47:59,every one drafts inflation draft,[],KrystleMatar,,,800,every one draft inflation draft
208,1364723753691860992,2021-02-25 07:47:52,also spending money equipment never used blown creates inflation,[],OrganaMeliflora,,,800,also spend money equipment never use blow create inflation
209,1364723703250972679,2021-02-25 07:47:40,dollar strength means rba buy gov debt gov gets spend election winning sugar hits gets lower dollar inflation,[],BryanSuisididel,,,800,dollar strength mean rba buy gov debt gov gets spend election win sugar hit get low dollar inflation
210,1364723696317816832,2021-02-25 07:47:39,senator question inflation,[],alexander_4720,,,800,senator question inflation
211,1364723694787055619,2021-02-25 07:47:38,remembered account inflation bet change thune,[],MondoDooder,,,800,remember account inflation bet change thune
212,1364723689820930051,2021-02-25 07:47:37,growth keep inflation cutting growth changing way calculate inflation absolutely counts cut social security increasing eligibility age resulted immediate future reduction benefit,[],jchook,,,800,growth keep inflation cut growth change way calculate inflation absolutely count cut social security increase eligibility age result immediate future reduction benefit
213,1364723665045176321,2021-02-25 07:47:31,mittees filled management yes men keep bumping   inflation panies really sweat give employees raise standard cost living increase ends performance raise,[],Sg423Sg,,,800,mittee fill management yes man keep bump    inflation panie really sweat give employee raise standard cost living increase end performance raise
214,1364723657935839235,2021-02-25 07:47:30,someone please explain inflation senior senator south dakota,[],Lauryn_Fanguen,,,800,someone please explain inflation senior senator south dakota
215,1364723601258250240,2021-02-25 07:47:16,sitting us senator pretends know inflation,[],nilesh12412,,,800,sit we senator pretend know inflation
216,1364723558556049410,2021-02-25 07:47:06,someone please explain inflation works asshat,[],ahmadmzaghal,,,800,someone please explain inflation work asshat
217,1364723492441051138,2021-02-25 07:46:50,plz figure yrs nd many times ruled consistently years loan corruption economy inflation rate jobs edu health infrastructure security fp pare everything nd policy prev govmnts nd current gov idk anything plz let know,[],zeeshanChandia4,,,800,plz figure yrs nd many time rule consistently year loan corruption economy inflation rate job edu health infrastructure security fp pare everything nd policy prev govmnt nd current gov idk anything plz let know
218,1364723425806327808,2021-02-25 07:46:34,sometimes even write one inflation draft,[],Angelaboord,,,800,sometimes even write one inflation draft
219,1364723408433516544,2021-02-25 07:46:30,ok times nearly right article seems grade inflation course trusted make professional judgements,[],loiskitten,,,800,ok time nearly right article seem grade inflation course trust make professional judgement
220,1364723284273750024,2021-02-25 07:46:00,sir inflation south dakota,[],bradical31,,,800,sir inflation south dakota
221,1364723201918533632,2021-02-25 07:45:41,perform basic calculations including inflation try pretty depressing beforehand expect senators good math anymore,[],jdtechie,,,800,perform basic calculation include inflation try pretty depressing beforehand expect senator good math anymore
222,1364723157094064129,2021-02-25 07:45:30,gt man living inflation buys bitcoin gt david incorrect rambling reason gt rest us david explanation confusing please simplify gt david research paper,[],ChungusCapital,,,800,gt man live inflation buy bitcoin gt david incorrect ramble reason gt rest us david explanation confusing please simplify gt david research paper
223,1364723156779470849,2021-02-25 07:45:30,investing btc want protect tesla usd inflation,"['btc', 'tesla', 'usd']",YrcOtp,,,800,investing btc want protect tesla usd inflation
224,1374873604555374592,2021-03-25 07:59:45,propensity spend highly linked source money get money given tends find way savings money earned likely create inflation,[],bordache,,,800,propensity spend highly link source money get money give tend find way saving money earn likely create inflation
225,1374873565758070785,2021-03-25 07:59:36,yay inflation,[],QueFirulais,,,800,yay inflation
226,1374873551887507456,2021-03-25 07:59:33,love many ppl tweeting racist classist shit like well give money poor black ppl spend money supposed spent point letting sit account gaining interest rate slower rate inflation,[],bettertoenails,,,800,love many ppl tweet racist classist shit like well give money poor black ppl spend money suppose spend point let sit account gain interest rate slow rate inflation
227,1374873501635645440,2021-03-25 07:59:21,belly inflation,[],pumpkinpussi,,,800,belly inflation
228,1374873494320783361,2021-03-25 07:59:19,ah late stage capitalism bane every something existence boy howdy management think pizza cupcakes helps forget making around hour minimum wage kept inflation amp productivity,[],Cra5hTig3r,,,800,ah late stage capitalism bane every something existence boy howdy management think pizza cupcake helps forget make around hour minimum wage keep inflation amp productivity
229,1374873433058603011,2021-03-25 07:59:05,say raising minimum wage cause inflation bullshit boise min wage portland last checked rent pretty much,[],SierraRae1316,,,800,say raise minimum wage cause inflation bullshit boise min wage portland last check rent pretty much
230,1374873369921777664,2021-03-25 07:58:49,silver bull run inevitable money success successtips markets silvereconomy silver gold metals mining goldmining wealthcreation economy free investment wealth investors inflation finance business savings global financial,"['money', 'success', 'successtips', 'markets', 'silvereconomy', 'silver', 'gold', 'metals', 'mining', 'goldmining', 'wealthcreation', 'economy', 'free', 'investment', 'wealth', 'investors', 'inflation', 'finance', 'business', 'savings', 'global', 'financial']",silverguru22,,,800,silver bull run inevitable money success successtip market silvereconomy silver gold metal mining goldmine wealthcreation economy free investment wealth investor inflation finance business saving global financial
231,1374873335453020162,2021-03-25 07:58:41,inflation fears make asset prices rise,[],msfeldstein,,,800,inflation fear make asset price rise
232,1374873312971563009,2021-03-25 07:58:36,chill nothing happening nursing home deaths antifa riots still ongoing jobs us money printing inflation record us debt higher tax border crisis drug amp sex trafficking cartel covid test division cancelling,[],AnotherOne_c011,,,800,chill nothing happen nursing home death antifa riot still ongoing job we money print inflation record we debt high tax border crisis drug amp sex trafficking cartel covid test division cancel
233,1374873237696376832,2021-03-25 07:58:18,believe something like though measurement basically impossible note ngdp still way target true regardless depend one thinks inflation ok ngdp target fine,[],AlanMCole,,,800,believe something like though measurement basically impossible note ngdp still way target true regardless depend one think inflation ok ngdp target fine
234,1374872922033164290,2021-03-25 07:57:03,disasterous international trade forecasting supply demand innovation wonder affect inflation purchasing powers,[],Ready2ngage,,,800,disasterous international trade forecasting supply demand innovation wonder affect inflation purchase power
235,1374872903561322499,2021-03-25 07:56:58,inflation increases stop lying everything facist,[],sunmoonbuffalo,,,800,inflation increase stop lie everything facist
236,1374872858472509443,2021-03-25 07:56:48,already fiat inflation eating machine want print money faster yesterday,[],RidgeGarrett,,,800,already fiat inflation eat machine want print money fast yesterday
237,1374872699160379393,2021-03-25 07:56:10,inflation,[],traderzeze,,,800,inflation
238,1374872614636675072,2021-03-25 07:55:49,bitcoin also inflation,[],alexjohnward,,,800,bitcoin also inflation
239,1374872549453094913,2021-03-25 07:55:34,yippee hyper inflation everyone,[],tgunerman,,,800,yippee hyper inflation everyone
240,1374872499624800257,2021-03-25 07:55:22,think cost living increases including crazy food inflation insane rent hikes extraordinary people disability factored budget people cerb made much someone odsp,[],MicheleMcDFox,,,800,think cost living increase include crazy food inflation insane rent hike extraordinary people disability factor budget people cerb make much someone odsp
241,1374872472797896704,2021-03-25 07:55:16,kink server im threw drawing prompts someone mentioned spherical inflation never drawn seriously gave try turns able go failed timelines makes really easy get weird friends bellykink,['bellykink'],Starbison,,,800,kink server I m throw draw prompt someone mention spherical inflation never draw seriously give try turn able go failed timeline make really easy get weird friend bellykink
242,1374872405131296770,2021-03-25 07:54:59,inflation,[],traderzeze,,,800,inflation
243,1374872259903426560,2021-03-25 07:54:25,way going glimps inflation every house sold another owner ready buy bigger payment,[],TimUpton14,,,800,way go glimps inflation every house sell another owner ready buy big payment
303,1474530310020747265,2021-12-25 07:59:56,terrific history lesson reminder inflation kind natural calamity,[],mkazin,,,800,terrific history lesson reminder inflation kind natural calamity
304,1474530259517194247,2021-12-25 07:59:43,think posts interactions admirable inspiring work jobs feel sick getting shafted uk gov inflation taxes etc seems never ending,[],SteveWonga0911,,,800,think post interaction admirable inspiring work job feel sick getting shaft uk gov inflation taxis etc seems never end
305,1474530205188374535,2021-12-25 07:59:31,oh  love inflation worsening race relations covid cases deaths crime unsafe cities open borders,[],NJheartdoc11,,,800,oh   love inflation worsen race relation covid case death crime unsafe city open border
306,1474530180018356224,2021-12-25 07:59:25,anyone able school iain inflation,[],JaaayTooo,,,800,anyone able school iain inflation
307,1474530124871651334,2021-12-25 07:59:11,wage growth kept inflation years doubt another warning sign dems,[],lpeter59,,,800,wage growth keep inflation year doubt another warning sign dem
308,1474530073042636800,2021-12-25 07:58:59,son messing around dinner tonight told late get coal christmas also told probably get less coal deserved inflation gave dirty look,['inflation'],hypersonic78,,,800,son mess around dinner tonight tell late get coal christmas also tell probably get less coal deserve inflation give dirty look
309,1474529949428195330,2021-12-25 07:58:30,agree paying people causes inflation inflation mean need pay people,[],USSBank,,,800,agree pay people cause inflation inflation mean need pay people
310,1474529892847034369,2021-12-25 07:58:16,thought said inflation,[],Neovisons,,,800,think say inflation
311,1474529824983207942,2021-12-25 07:58:00,price manipulation inflation,[],LauraBreathing,,,800,price manipulation inflation
312,1474529810261200901,2021-12-25 07:57:56,oe prend  est normal la distance ainsi que  inflation du bitcoin fait que viens dans mes dm,[],NeYaLeCrip,,,800,oe prend   e normal la distance ainsi que   inflation du bitcoin fait que viens dans me dm
313,1474529772566949892,2021-12-25 07:57:47,inflation driven opportunistic multi national corporations taking advantage inflation narrative supply chain issue driven economics amp buying amp buying tantamount approval economy well,[],JoshuaJWord,,,800,inflation drive opportunistic multi national corporation take advantage inflation narrative supply chain issue drive economic amp buy amp buying tantamount approval economy well
314,1474529703100764161,2021-12-25 07:57:31,border trump illegal crossings biden  pounds fentanyl stopped border migrant kids ripped families reunited biden pass immi reform amp bbb concerned abt prices inflation border put ur lying mouth,[],DawnBlueberry,,,800,border trump illegal crossing biden   pound fentanyl stop border migrant kid rip family reunite biden pass immi reform amp bbb concerned abt price inflation border put ur lie mouth
315,1474529698751610880,2021-12-25 07:57:30,looking inflation hedge slow growth btc eth want  money next year ftm sol luna,[],OharaDavies,,,800,look inflation hedge slow growth btc eth want   money next year ftm sol luna
316,1474529664185950209,2021-12-25 07:57:22,measurement es objective ceases useful measurement tool booth  inflation,['inflation'],Phildeez7,,,800,measurement es objective cease useful measurement tool booth   inflation
317,1474529639032926208,2021-12-25 07:57:16,hehe sweet,[],Purry_Kitten,,,800,hehe sweet
318,1474529435114164225,2021-12-25 07:56:27,incorrect leaders countries impose acts decrease rates inflation help economy recover brandon didnt,[],QruitFruit,,,800,incorrect leader country impose act decrease rate inflation help economy recover brandon do not
319,1474529409507995650,2021-12-25 07:56:21,love,[],Belly_Inflation,,,800,love
320,1474529376133865473,2021-12-25 07:56:13,inflation transitory pastor,[],JAGriebel,,,800,inflation transitory pastor
321,1474529196705779714,2021-12-25 07:55:30,specifically think biden cause inflation please lay,[],ShoppedDickyV,,,800,specifically think biden cause inflation please lay
322,1474529147909148672,2021-12-25 07:55:18,shit biden bills amp policies suck especially afghanistan surrender enticing illegals invasion amp inflation,[],EarlWeeks6,,,800,shit biden bill amp policy suck especially afghanistan surrender entice illegal invasion amp inflation
323,1474528967981948928,2021-12-25 07:54:36,president nothing inflation go back school,[],jigreen70,,,800,president nothing inflation go back school
324,1474528904547377158,2021-12-25 07:54:20,theta cash tbill new tnt token aiming better stablecoin solving following problems inflation inelasticity diversification main states expansion contraction equilibrium learn mc,['theta'],iamalienlike,,,800,theta cash tbill new tnt token aim well stablecoin solving follow problem inflation inelasticity diversification main state expansion contraction equilibrium learn mc
325,1474528836725338112,2021-12-25 07:54:04,hmmm mention lower class homeless even mini home plexes like hong kong benefit liberalsndp trying cater middle class screwed housing economy inflation,[],HotWing77352571,,,800,hmmm mention low class homeless even mini home plexe like hong kong benefit liberalsndp try cater middle class screw housing economy inflation
326,1474528805511385089,2021-12-25 07:53:57,needs credit servicemen killed afghanistan leaving behind billions military equipment driving inflation historic levels letting pandemic rage unnecessary said get control meds,[],SAK1977,,,800,need credit serviceman kill afghanistan leave behind billion military equipment drive inflation historic level let pandemic rage unnecessary say get control med
327,1474528799878483970,2021-12-25 07:53:55,inflation crazy  uav still head spinning,[],spacejunkv2,,,800,inflation crazy   uav still head spin
328,1474528789761826818,2021-12-25 07:53:53,true proof ever increasing poverty lift poverty temporary change tomorrow job numbers good misleading due pandemic amp seen higher wages inflation caused greed top,[],liberal_jamie,,,800,true proof ever increase poverty lift poverty temporary change tomorrow job number good mislead due pandemic amp see high wage inflation cause greed top
329,1474528649340665857,2021-12-25 07:53:20,gap rich poor growing sterling devalued brexit vote inflation rising may lead fall sterling flight capital businesses london country whole facing economic pressure,[],Imranicus,,,800,gap rich poor grow sterling devalue brexit vote inflation rise may lead fall sterling flight capital business london country whole face economic pressure
330,1474528601156595712,2021-12-25 07:53:08,inflation open borders merry christmas present democrats,[],MorySchwartz,,,800,inflation open border merry christmas present democrats
331,1474528596173729797,2021-12-25 07:53:07,grade inflation everywhere,[],suzylebo,,,800,grade inflation everywhere
332,1474528488954683396,2021-12-25 07:52:41,investors throw cash etf inflation name carbon neutral crypto spot etfs launch canada another bitcoin futures etf bites dust bitwise bullish pure bitcoin etf dropping futures filing,[],MontyHenry1,,,800,investor throw cash etf inflation name carbon neutral crypto spot etfs launch canada another bitcoin future etf bite dust bitwise bullish pure bitcoin etf dropping future filing
333,1474528424551239681,2021-12-25 07:52:26,lower wages higher immigration higher inflation means necessary,[],bruce99340413,,,800,low wage high immigration high inflation mean necessary
334,1474528359497363462,2021-12-25 07:52:10,christmas needs cancelled covid years babe able pay credit cards inflation,[],twunktrap,,,800,christmas need cancel covid year babe able pay credit card inflation
335,1474528313540554754,2021-12-25 07:52:00,relying billionaire understand people go pitiful benefits zero hour contracts sick pay abused whilst working hospitality nhs inflation raising national insurance contributions plus sky high gas electricity prices,[],mywonderfulbest,,,800,rely billionaire understand people go pitiful benefit zero hour contract sick pay abuse whilst work hospitality nhs inflation raise national insurance contribution plus sky high gas electricity price
336,1474528250667974661,2021-12-25 07:51:45,class help crap biden mounting inflation highest years unsecured borders covid amp ing unabated high gas amp energy prices uptick crime smash amp grab thefts food prices supply chain issues,[],Peyton26804644,,,800,class help crap biden mount inflation high year unsecured border covid amp ing unabated high gas amp energy price uptick crime smash amp grab theft food price supply chain issue
337,1474528196338991107,2021-12-25 07:51:32,rent rises yet measured filter higher services inflation ing months viawsj,[],garrettjblack,,,800,rent rise yet measure filter high service inflation ing month viawsj
338,1474528087534673929,2021-12-25 07:51:06,biden christmas gift america inflation debt recession build back bankrupt turns another major failure joe biden nancy pelosi read,[],RightSpeaknet,,,800,biden christmas gift america inflation debt recession build back bankrupt turn another major failure joe biden nancy pelosi read
339,1474528065401274377,2021-12-25 07:51:00,st quarter end ole joe qb thrown pick southern border vp pick inflation crime respect enemies amp higher energy costs quarters left bad news back qb kamala worse ole joe,[],tbordelon225,,,800,st quarter end ole joe qb throw pick southern border vp pick inflation crime respect enemy amp high energy cost quarter leave bad news back qb kamala bad ole joe
340,1474528056056299521,2021-12-25 07:50:58,prosperity cards stacked deck squeezing us  inflation price gouging things need live consumers labor costs body amp mind exceeding hrs day employees dystopia,[],benjamminweed,,,800,prosperity card stack deck squeeze we   inflation price gouging thing need live consumer labor cost body amp mind exceed hrs day employee dystopia
341,1474528052113780739,2021-12-25 07:50:57,anything underlying demand weak many places say demand cars china prior chip shortages one considers missing pent demand supply driven inflation making people think economies overheated really,[],claudes24060374,,,800,anything underlie demand weak many place say demand car china prior chip shortage one consider miss pent demand supply drive inflation make people think economy overheat really
342,1386107601524559872,2021-04-25 07:59:39,sugar high comes mass amounts liquidity pumped economy dumb ass politicians inflation already,[],GRIP2013,,,800,sugar high come mass amount liquidity pump economy dumb ass politician inflation already
343,1386107537875931140,2021-04-25 07:59:24,ahh think misunderstood initial post intended response justification reducing capital gains taxes account inflation economist agree longer explanation good luck campaign,[],RecheckN,,,800,ahh think misunderstood initial post intend response justification reduce capital gain taxis account inflation economist agree long explanation good luck campaign
344,1386107536558985216,2021-04-25 07:59:24,oliveoil lubricant take inflation deep inside,['oliveoil'],rokkosanto,,,800,oliveoil lubricant take inflation deep inside
345,1386107388474761218,2021-04-25 07:58:48,effects usd inflation interest rates factored greenspan put gt tech bubble look chart production still going new free trade policies changed plus wars decline preceded wars,[],PopularLiberty_,,,800,effect usd inflation interest rate factor greenspan put gt tech bubble look chart production still go new free trade policy change plus war decline precede war
346,1386107222120226818,2021-04-25 07:58:09,hope everyone holding money bank knows currency inflation,[],Kevin5Garcia01,,,800,hope everyone hold money bank know currency inflation
347,1386107044738912256,2021-04-25 07:57:26,keep savings monetary inflation definition stealing savings,[],DefencePirc,,,800,keep saving monetary inflation definition steal saving
348,1386106973066760200,2021-04-25 07:57:09,dont think beta test net good way measure though know saying see im definitely voting either lower abolish flr inflation model little much,[],BabaCugsworth,,,800,do not think beta test net good way measure though know say see I m definitely vote either low abolish flr inflation model little much
349,1386106912543027202,2021-04-25 07:56:55,look like dollar biggest spike sideways profit corps reflection dollar devaluation hyperlike inflation,[],charlessegal14,,,800,look like dollar big spike sideways profit corps reflection dollar devaluation hyperlike inflation
350,1386106804933890048,2021-04-25 07:56:29,xrp mmunity xrp inflation goal time xrptothemoon,"['xrp', 'xrpcommmunity', 'xrptothemoon']",CryptoGrandmast,,,800,xrp mmunity xrp inflation goal time xrptothemoon
351,1386106619885457412,2021-04-25 07:55:45,biden wants limit us lbs red meat one hamburger per month way make red meat unaffordable expect shortages massive inflation,[],MichaelTruGrit,,,800,biden want limit we lbs red meat one hamburger per month way make red meat unaffordable expect shortage massive inflation
352,1386106550767456256,2021-04-25 07:55:28,example nominal gain real gain adjusted inflation federal taxes owed counting amts owed state,[],nle_golf,,,800,example nominal gain real gain adjust inflation federal taxis owe counting amts owe state
353,1386106430382657543,2021-04-25 07:55:00,inflation,[],MoatlessCapital,,,800,inflation
354,1386106380856270857,2021-04-25 07:54:48,tiger force created public money control inflation help civil administration corona epidemic far one seen tiger force action atifrauf,[],Muhamma96360188,,,800,tiger force create public money control inflation help civil administration corona epidemic far one see tiger force action atifrauf
355,1386106378834440198,2021-04-25 07:54:47,deceptive remember told grow interest thought stay grows indexation inflation,[],hxctropius,,,800,deceptive remember tell grow interest think stay grow indexation inflation
